000000011ML019RV048050             0120150920201509                                                                     00000002883578400+                                            00019C00000000105243200+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - COSTOS                                                           30080                                                                                                       000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000012ML019RV048050             0120150920201509                                                                     00000002883578400+                                            00019C00000000288656000+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - COSTOS                                                           30085                                                                                                       000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000013ML019RV048050             0120150920201509                                                                     00000002883578400+                                            00019D00000000000124700+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - DESCUENTO PUNTOS                                                                                                                                                             000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000014ML019RV048050             0120150920201509                                                                     00000002883578400+                                            00019C00000000007350000+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - EXENTOS                                                          30080                                                                                                       000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000015ML019RV048050             0120150920201509                                                                     00000002883578400+                                            00019D00000000144955300+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - PROPINAS                                                                                                                                                                     000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000016ML019RV048050             0120150920201509                                                                     00000002883578400+                                            00019C00000000144955300+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - PROPINAS                                                                                                                                                                     000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000017ML019RV048050             0120150920201509                                                                     00000002883578400+                                            00019D00000000000124700+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - REDENCION PUNTOS                                                                                                                                                             000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000018ML019RV048050             0120150920201509                                                                     00000002883578400+                                            00019C00000000000124700+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - REDENCION PUNTOS                                                                                                                                                             000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000019ML019RV048050             0120150920201509                                                                     00000002883578400+                       11050510             00019D00000002059547000+00000000000000000+00000000000+00000000000+00000000000000000+0000000000000000000000000+INTERFAZ ICG - PAGOS                                                                                                                                                                        000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
000000020ML019RV048050             0120150920201509                                                                     00000002883578400+                       24080501             00019C00000000000020000-00000000000000000+00000000000+00000000000+0000000000-124700+0000000000000000000000000+INTERFAZ ICG - IMPUESTOS                                                                                                                                                                    000000    000000000000                                0000000000000000                            0           000000000000000000000000+0000000000000+00000000                        000000000000000000                                                                                    0000000000000000                    019   E00000000 01       000000   000000                                                                 00000000                    0000000000000000                                                                                                                                                       000000000         00000000                                                                                                                        0000000                                                                                   0                              0                                                                      000                                                     000                                          00000000000000            00 00     00000 000                                                                                     00000000                0000                                        0000000000000000    0000                                          0   0000000000000000                                           0            00000000                    000000000000000000000000   000                                                      
